,ticker,text,0,1
302,GOOGL,I think we get a ripper tomorrow   TSLA  AMZN  GOOGL  SE  FEAC  BA  AAL  WYNN  MA,I think we get a ripper tomorrow   TSLA  AMZN  GOOGL  SE  FEAC  BA  AAL  WYNN  MA,1
303,GOOGL, Isaque Arauj    s  pesquisar sobrenome e ascend ncia no googl que vai aparecer o site l , Isaque Arauj    s  pesquisar sobrenome e ascend ncia no googl que vai aparecer o site l ,1
304,GOOGL,  lucashon   s  pesquisar sobrenome e ascend ncia no googl que vai aparecer o site l ,  lucashon   s  pesquisar sobrenome e ascend ncia no googl que vai aparecer o site l ,1
305,GOOGL,Alphabet Inc   Class A  GOOGL  price at close              is         ,Alphabet Inc   Class A  GOOGL  price at close              is         ,1
306,GOOGL,R    GOOGL        RHHBY                    SHOP         LGVW         RAVN         DOYU       ,R    GOOGL        RHHBY                    SHOP         LGVW         RAVN         DOYU       ,1
307,GOOGL,RT  drweeklyoptions  Comment here if interested in a Round Two for a   Kto  KChallenge   Would start as soon as Monday   Reserve your place ,RT  drweeklyoptions  Comment here if interested in a Round Two for a   Kto  KChallenge   Would start as soon as Monday   Reserve your place ,1
308,GOOGL,RT  OpenOutcrier  RECAP      Chatter        BLNK   EV Stations at Burger Kings  WDC  STX    MU Taiwan outage  C  GS   to offer Stripe banki ,RT  OpenOutcrier  RECAP      Chatter        BLNK   EV Stations at Burger Kings  WDC  STX    MU Taiwan outage  C  GS   to offer Stripe banki ,-1
309,GOOGL,RT  bird investor                  nvda  googl  crm                               ,RT  bird investor                  nvda  googl  crm                               ,-1
310,GOOGL,RT  Eaglecel   SNAP It s called relative strength  this stock is going much much higher  consolidating here before the next move up   TSLA  ,RT  Eaglecel   SNAP It s called relative strength  this stock is going much much higher  consolidating here before the next move up   TSLA  ,1
311,GOOGL,googl,googl,1
312,GOOGL,RT  j p jacques   AMZN  GOOG  GOOGL Ecommerce advertising grew     year over year  YoY  for the entire season and     YoY for the Cyber   A ,RT  j p jacques   AMZN  GOOG  GOOGL Ecommerce advertising grew     year over year  YoY  for the entire season and     YoY for the Cyber   A ,1
313,GOOGL, FoolAllTheTime  bauhiniacapital Meh  who needs Q amp A on  GOOGL anyway        jst a little patience instd  amp  regular new  alltimehighs     , FoolAllTheTime  bauhiniacapital Meh  who needs Q amp A on  GOOGL anyway        jst a little patience instd  amp  regular new  alltimehighs     ,1
314,GOOGL,RT  bird investor                  nvda  googl  crm                               ,RT  bird investor                  nvda  googl  crm                               ,-1
315,GOOGL,RT  traderstewie   GOOGL     beautiful pullback to test the     day MA      good spot to look for big reversals or multi day bounces to sta ,RT  traderstewie   GOOGL     beautiful pullback to test the     day MA      good spot to look for big reversals or multi day bounces to sta ,1
316,GOOGL, isawsomeboobs googl e search, isawsomeboobs googl e search,-1
317,GOOGL,High return trading strategies available at Profectus Systems  AAPL  TSLA  VIX  SPY  SPX  UVXY  VXX  XIV  MSFT  AMZN  FB  INTC  GOOGL  T  VZ,High return trading strategies available at Profectus Systems  AAPL  TSLA  VIX  SPY  SPX  UVXY  VXX  XIV  MSFT  AMZN  FB  INTC  GOOGL  T  VZ,1
318,JNJ, blooming nico                             , blooming nico                             ,1
319,JNJ,RT  gualestrit    Coste por dosis de cada vacuna contra el  COVID     Recuerden que algunas como las de Moderna y Pfizer requieren dos dosi ,RT  gualestrit    Coste por dosis de cada vacuna contra el  COVID     Recuerden que algunas como las de Moderna y Pfizer requieren dos dosi ,1
320,JNJ,RT  JavierNavarroja  EL ESTADO PROFUNDO VACUNARA CON VENENO A LA GENTE Y DIRAN QUE FUE EL VIRUS  LA FALSA PANDEMIA  DIRAN QUE LOS MONOLITOS ,RT  JavierNavarroja  EL ESTADO PROFUNDO VACUNARA CON VENENO A LA GENTE Y DIRAN QUE FUE EL VIRUS  LA FALSA PANDEMIA  DIRAN QUE LOS MONOLITOS ,1
321,JNJ, zxz zxz                                                                                                                                  , zxz zxz                                                                                                                                  ,1
322,JNJ,RT  PersimmonTI   AFMD  JNJ    JNJ submits amivantimab BLA  a bispecific that targets EGFR Exon    insertion mutations in NSCLC    Exon    ,RT  PersimmonTI   AFMD  JNJ    JNJ submits amivantimab BLA  a bispecific that targets EGFR Exon    insertion mutations in NSCLC    Exon    ,-1
323,JNJ,RT  jahbilinbilinan  Christmas Drawing Challenge ni  ARTSB   Day    Candy Cane  Joshtin munaaaa tekaaaa Thanks  JnJ Official for being my i ,RT  jahbilinbilinan  Christmas Drawing Challenge ni  ARTSB   Day    Candy Cane  Joshtin munaaaa tekaaaa Thanks  JnJ Official for being my i ,1
324,JNJ, Kanseulir Banser itu fungsi nya jg Ulama   jnj malah jaga kelg mahfud  yg notabene sdh kewajjban polri, Kanseulir Banser itu fungsi nya jg Ulama   jnj malah jaga kelg mahfud  yg notabene sdh kewajjban polri,1
325,JNJ,RT  ShanleyCullen  happy monthsary   JnJ Official   sksksksksks kinikilig ako wag nyo kong hawakan  REQUEST  SB  Official  MTV  FridayLives ,RT  ShanleyCullen  happy monthsary   JnJ Official   sksksksksks kinikilig ako wag nyo kong hawakan  REQUEST  SB  Official  MTV  FridayLives ,-1
326,JNJ,RT  JNJNews  Nationwide  Black people have been dying from  COVID   at around     times the rate of white people  See how  JNJ is urgently ,RT  JNJNews  Nationwide  Black people have been dying from  COVID   at around     times the rate of white people  See how  JNJ is urgently ,-1
327,JNJ, anupsoans I will prefer JNJ vaccine, anupsoans I will prefer JNJ vaccine,1
328,JNJ,RT  crusadernz  BioPharmCatalyst updates             STRO early stage ovarian data      AH  ACHV offering  AGEN BLA filing  H       SLRX    ,RT  crusadernz  BioPharmCatalyst updates             STRO early stage ovarian data      AH  ACHV offering  AGEN BLA filing  H       SLRX    ,1
329,JNJ, jnj      Happy Birthday    , jnj      Happy Birthday    ,1
330,JNJ,RT  jimcramer  Off  by    million  And JNJ further out than we thought     Moderna now our best hope ,RT  jimcramer  Off  by    million  And JNJ further out than we thought     Moderna now our best hope ,1
331,JNJ,RT  Mutleefah                                                                                                            NONTTANONT   nontf ,RT  Mutleefah                                                                                                            NONTTANONT   nontf ,1
332,JNJ,RT  amm anyama                                                                                                                              ,RT  amm anyama                                                                                                                              ,1
333,JNJ, offshorehunters Thanks  I was just looking at ONEM and JNJ  Both look good , offshorehunters Thanks  I was just looking at ONEM and JNJ  Both look good ,1
334,JNJ,RT  JNJNews  Nationwide  Black people have been dying from  COVID   at around     times the rate of white people  See how  JNJ is urgently ,RT  JNJNews  Nationwide  Black people have been dying from  COVID   at around     times the rate of white people  See how  JNJ is urgently ,-1
335,JNJ,RT  Vicky veerayapa                 tanont                                      Vicky veerayapa         yo hairstylist  nonttanont  nontfam ,RT  Vicky veerayapa                 tanont                                      Vicky veerayapa         yo hairstylist  nonttanont  nontfam ,1
336,JNJ,RT  jimcramer  Off  by    million  And JNJ further out than we thought     Moderna now our best hope ,RT  jimcramer  Off  by    million  And JNJ further out than we thought     Moderna now our best hope ,1
337,JNJ,RT  JNJNews   JNJ announces a      million commitment over the next five years to invest in  amp  promote health equity solutions for Black peo ,RT  JNJNews   JNJ announces a      million commitment over the next five years to invest in  amp  promote health equity solutions for Black peo ,1
338,JNJ,RT  sbinoynten        Bago ako matulog   Never forget   pangatlong basbas na to ni  JoshCullen s   Gusto ko lang sabihin na salamat master ,RT  sbinoynten        Bago ako matulog   Never forget   pangatlong basbas na to ni  JoshCullen s   Gusto ko lang sabihin na salamat master ,1
339,JNJ,RT  Exon  Group  Congratulations from everyone at the Exon    Group to Janssen Oncology for the BLA submission for amivantamab  NSCLC   exo ,RT  Exon  Group  Congratulations from everyone at the Exon    Group to Janssen Oncology for the BLA submission for amivantamab  NSCLC   exo ,1
340,JNJ,RT  sbinoynten        Bago ako matulog   Never forget   pangatlong basbas na to ni  JoshCullen s   Gusto ko lang sabihin na salamat master ,RT  sbinoynten        Bago ako matulog   Never forget   pangatlong basbas na to ni  JoshCullen s   Gusto ko lang sabihin na salamat master ,1
341,JNJ, jnj                      , jnj                      ,1
342,JNJ,RT  jimcramer  Off  by    million  And JNJ further out than we thought     Moderna now our best hope ,RT  jimcramer  Off  by    million  And JNJ further out than we thought     Moderna now our best hope ,1
343,JNJ,RT  Elliotwavez  A        stock   monthsago    MRNA media pumping it hard  but other  biotech   JNJ  PFE  INO Working on vaccine    Doesn t ,RT  Elliotwavez  A        stock   monthsago    MRNA media pumping it hard  but other  biotech   JNJ  PFE  INO Working on vaccine    Doesn t ,-1
344,JNJ,RT  gualestrit    Coste por dosis de cada vacuna contra el  COVID     Recuerden que algunas como las de Moderna y Pfizer requieren dos dosi ,RT  gualestrit    Coste por dosis de cada vacuna contra el  COVID     Recuerden que algunas como las de Moderna y Pfizer requieren dos dosi ,1
345,JNJ,This stupid push Frankie to marry Jennifer when I die storyline infuriates me more every time I torture myself to watch it    JnJ  Days,This stupid push Frankie to marry Jennifer when I die storyline infuriates me more every time I torture myself to watch it    JnJ  Days,1
346,JNJ,RT  jimcramer  Things we need to know  how many vaccines does Pfizer really have ready  same with Moderna  anything new in terms of side ef ,RT  jimcramer  Things we need to know  how many vaccines does Pfizer really have ready  same with Moderna  anything new in terms of side ef ,1
347,JNJ,RT  jahbilinbilinan  Christmas Drawing Challenge ni  ARTSB   Day    Candy Cane  Joshtin munaaaa tekaaaa Thanks  JnJ Official for being my i ,RT  jahbilinbilinan  Christmas Drawing Challenge ni  ARTSB   Day    Candy Cane  Joshtin munaaaa tekaaaa Thanks  JnJ Official for being my i ,1
348,JNJ,     pc      ,     pc      ,1
349,JNJ,Jnj               ,Jnj               ,1
350,JNJ,RT  DefenseTrades  Well that little pickle at the end of the day took some of my gains away  thanks a lot  PFE    Still had a fantastic day ,RT  DefenseTrades  Well that little pickle at the end of the day took some of my gains away  thanks a lot  PFE    Still had a fantastic day ,1
351,JNJ,RT  DelawareHere   InovioPharma has the answer   DNAmedicine  INO      TCells  INO  JNJ,RT  DelawareHere   InovioPharma has the answer   DNAmedicine  INO      TCells  INO  JNJ,1
352,JNJ, FinancialInde    JNJ is also an amazing add to that list , FinancialInde    JNJ is also an amazing add to that list ,1
353,JNJ,RT  gualestrit    Coste por dosis de cada vacuna contra el  COVID     Recuerden que algunas como las de Moderna y Pfizer requieren dos dosi ,RT  gualestrit    Coste por dosis de cada vacuna contra el  COVID     Recuerden que algunas como las de Moderna y Pfizer requieren dos dosi ,1
354,JNJ,RT  gualestrit    Coste por dosis de cada vacuna contra el  COVID     Recuerden que algunas como las de Moderna y Pfizer requieren dos dosi ,RT  gualestrit    Coste por dosis de cada vacuna contra el  COVID     Recuerden que algunas como las de Moderna y Pfizer requieren dos dosi ,1
355,JNJ,  Days Up    INTC   Days Up    LITE  NEWR  RNG   Days Up    ALGN  ILMN  DXCM   Days Up    JNJ  CSCO  CHEF   stocks  stockstowatch  study,  Days Up    INTC   Days Up    LITE  NEWR  RNG   Days Up    ALGN  ILMN  DXCM   Days Up    JNJ  CSCO  CHEF   stocks  stockstowatch  study,-1
356,JNJ,RT  jahbilinbilinan  Christmas Drawing Challenge ni  ARTSB   Day    Candy Cane  Joshtin munaaaa tekaaaa Thanks  JnJ Official for being my i ,RT  jahbilinbilinan  Christmas Drawing Challenge ni  ARTSB   Day    Candy Cane  Joshtin munaaaa tekaaaa Thanks  JnJ Official for being my i ,1
357,JNJ,RT  TamiRolland    SILVER do people realize the TIDAL WAVE of  DEMAND coming    dxy  gdx  gld  slv  nem  f  ge  aapl  msft  aal  dis  dal   ,RT  TamiRolland    SILVER do people realize the TIDAL WAVE of  DEMAND coming    dxy  gdx  gld  slv  nem  f  ge  aapl  msft  aal  dis  dal   ,-1
358,JNJ,   ,   ,1
359,JNJ,RT  TamiRolland    SILVER do people realize the TIDAL WAVE of  DEMAND coming    dxy  gdx  gld  slv  nem  f  ge  aapl  msft  aal  dis  dal   ,RT  TamiRolland    SILVER do people realize the TIDAL WAVE of  DEMAND coming    dxy  gdx  gld  slv  nem  f  ge  aapl  msft  aal  dis  dal   ,-1
360,JNJ,        ,        ,1
361,JNJ,RT  DixieJenFan   DAYS  CadyMcClain gives her take on the Jack Kate affair from Jennifer s POV  JnJ From today s Michael Fairman interview ,RT  DixieJenFan   DAYS  CadyMcClain gives her take on the Jack Kate affair from Jennifer s POV  JnJ From today s Michael Fairman interview ,-1
362,JNJ,RT  AlyssaSaidBye  Wow    This was such a beautiful performance  It felt so genuine and so honest   Jack and Abby forever   JnJ  Chabby  Da ,RT  AlyssaSaidBye  Wow    This was such a beautiful performance  It felt so genuine and so honest   Jack and Abby forever   JnJ  Chabby  Da ,-1
363,JNJ,RT  jwangARK  The final analysis on Slack is simple  Startup vs  incumbent is a race of innovation vs  distribution  Microsoft achieved fea ,RT  jwangARK  The final analysis on Slack is simple  Startup vs  incumbent is a race of innovation vs  distribution  Microsoft achieved fea ,-1
364,JNJ,RT  MitttMitt   ,RT  MitttMitt   ,1
365,JNJ, FinanceMaverik  Some of my favorites are  PG  MMM  JNJ  V, FinanceMaverik  Some of my favorites are  PG  MMM  JNJ  V,1
366,JNJ,Waiting on      JNJ  SNDL  ACB  THCB  Ready to give up on   GIX   and feeling impatient about   PSTH   Go Team ,Waiting on      JNJ  SNDL  ACB  THCB  Ready to give up on   GIX   and feeling impatient about   PSTH   Go Team ,1
367,JNJ,             ,             ,1
368,JNJ,RT  JNJNews  Nationwide  Black people have been dying from  COVID   at around     times the rate of white people  See how  JNJ is urgently ,RT  JNJNews  Nationwide  Black people have been dying from  COVID   at around     times the rate of white people  See how  JNJ is urgently ,-1
